Start Date,1y_-3.00% Bid Price,1y_-3.00% Ask Price,1y_-3.00% Last Price,3y_-3.00% Bid Price,3y_-3.00% Ask Price,3y_-3.00% Last Price,5y_-3.00% Bid Price,5y_-3.00% Ask Price,5y_-3.00% Last Price,7y_-3.00% Bid Price,7y_-3.00% Ask Price,7y_-3.00% Last Price,10y_-3.00% Bid Price,10y_-3.00% Ask Price,10y_-3.00% Last Price,15y_-3.00% Bid Price,15y_-3.00% Ask Price,15y_-3.00% Last Price,20y_-3.00% Bid Price,20y_-3.00% Ask Price,20y_-3.00% Last Price,30y_-3.00% Bid Price,30y_-3.00% Ask Price,30y_-3.00% Last Price,1y_-2.00% Bid Price,1y_-2.00% Ask Price,1y_-2.00% Last Price,3y_-2.00% Bid Price,3y_-2.00% Ask Price,3y_-2.00% Last Price,5y_-2.00% Bid Price,5y_-2.00% Ask Price,5y_-2.00% Last Price,7y_-2.00% Bid Price,7y_-2.00% Ask Price,7y_-2.00% Last Price,10y_-2.00% Bid Price,10y_-2.00% Ask Price,10y_-2.00% Last Price,15y_-2.00% Bid Price,15y_-2.00% Ask Price,15y_-2.00% Last Price,20y_-2.00% Bid Price,20y_-2.00% Ask Price,20y_-2.00% Last Price,30y_-2.00% Bid Price,30y_-2.00% Ask Price,30y_-2.00% Last Price,1y_-1.00% Bid Price,1y_-1.00% Ask Price,1y_-1.00% Last Price,3y_-1.00% Bid Price,3y_-1.00% Ask Price,3y_-1.00% Last Price,5y_-1.00% Bid Price,5y_-1.00% Ask Price,5y_-1.00% Last Price,7y_-1.00% Bid Price,7y_-1.00% Ask Price,7y_-1.00% Last Price,10y_-1.00% Bid Price,10y_-1.00% Ask Price,10y_-1.00% Last Price,15y_-1.00% Bid Price,15y_-1.00% Ask Price,15y_-1.00% Last Price,20y_-1.00% Bid Price,20y_-1.00% Ask Price,20y_-1.00% Last Price,30y_-1.00% Bid Price,30y_-1.00% Ask Price,30y_-1.00% Last Price,1y_-0.50% Bid Price,1y_-0.50% Ask Price,1y_-0.50% Last Price,3y_-0.50% Bid Price,3y_-0.50% Ask Price,3y_-0.50% Last Price,5y_-0.50% Bid Price,5y_-0.50% Ask Price,5y_-0.50% Last Price,7y_-0.50% Bid Price,7y_-0.50% Ask Price,7y_-0.50% Last Price,10y_-0.50% Bid Price,10y_-0.50% Ask Price,10y_-0.50% Last Price,15y_-0.50% Bid Price,15y_-0.50% Ask Price,15y_-0.50% Last Price,20y_-0.50% Bid Price,20y_-0.50% Ask Price,20y_-0.50% Last Price,30y_-0.50% Bid Price,30y_-0.50% Ask Price,30y_-0.50% Last Price,1y_0.00% Bid Price,1y_0.00% Ask Price,1y_0.00% Last Price,3y_0.00% Bid Price,3y_0.00% Ask Price,3y_0.00% Last Price,5y_0.00% Bid Price,5y_0.00% Ask Price,5y_0.00% Last Price,7y_0.00% Bid Price,7y_0.00% Ask Price,7y_0.00% Last Price,10y_0.00% Bid Price,10y_0.00% Ask Price,10y_0.00% Last Price,15y_0.00% Bid Price,15y_0.00% Ask Price,15y_0.00% Last Price,20y_0.00% Bid Price,20y_0.00% Ask Price,20y_0.00% Last Price,30y_0.00% Bid Price,30y_0.00% Ask Price,30y_0.00% Last Price,1y_0.50% Bid Price,1y_0.50% Ask Price,1y_0.50% Last Price,3y_0.50% Bid Price,3y_0.50% Ask Price,3y_0.50% Last Price,5y_0.50% Bid Price,5y_0.50% Ask Price,5y_0.50% Last Price,7y_0.50% Bid Price,7y_0.50% Ask Price,7y_0.50% Last Price,10y_0.50% Bid Price,10y_0.50% Ask Price,10y_0.50% Last Price,15y_0.50% Bid Price,15y_0.50% Ask Price,15y_0.50% Last Price,20y_0.50% Bid Price,20y_0.50% Ask Price,20y_0.50% Last Price,30y_0.50% Bid Price,30y_0.50% Ask Price,30y_0.50% Last Price,1y_1.00% Bid Price,1y_1.00% Ask Price,1y_1.00% Last Price,3y_1.00% Bid Price,3y_1.00% Ask Price,3y_1.00% Last Price,5y_1.00% Bid Price,5y_1.00% Ask Price,5y_1.00% Last Price,7y_1.00% Bid Price,7y_1.00% Ask Price,7y_1.00% Last Price,10y_1.00% Bid Price,10y_1.00% Ask Price,10y_1.00% Last Price,15y_1.00% Bid Price,15y_1.00% Ask Price,15y_1.00% Last Price,20y_1.00% Bid Price,20y_1.00% Ask Price,20y_1.00% Last Price,30y_1.00% Bid Price,30y_1.00% Ask Price,30y_1.00% Last Price,1y_1.50% Bid Price,1y_1.50% Ask Price,1y_1.50% Last Price,3y_1.50% Bid Price,3y_1.50% Ask Price,3y_1.50% Last Price,5y_1.50% Bid Price,5y_1.50% Ask Price,5y_1.50% Last Price,7y_1.50% Bid Price,7y_1.50% Ask Price,7y_1.50% Last Price,10y_1.50% Bid Price,10y_1.50% Ask Price,10y_1.50% Last Price,15y_1.50% Bid Price,15y_1.50% Ask Price,15y_1.50% Last Price,20y_1.50% Bid Price,20y_1.50% Ask Price,20y_1.50% Last Price,30y_1.50% Bid Price,30y_1.50% Ask Price,30y_1.50% Last Price,1y_2.00% Bid Price,1y_2.00% Ask Price,1y_2.00% Last Price,3y_2.00% Bid Price,3y_2.00% Ask Price,3y_2.00% Last Price,5y_2.00% Bid Price,5y_2.00% Ask Price,5y_2.00% Last Price,7y_2.00% Bid Price,7y_2.00% Ask Price,7y_2.00% Last Price,10y_2.00% Bid Price,10y_2.00% Ask Price,10y_2.00% Last Price,15y_2.00% Bid Price,15y_2.00% Ask Price,15y_2.00% Last Price,20y_2.00% Bid Price,20y_2.00% Ask Price,20y_2.00% Last Price,30y_2.00% Bid Price,30y_2.00% Ask Price,30y_2.00% Last Price,1y_3.00% Bid Price,1y_3.00% Ask Price,1y_3.00% Last Price,3y_3.00% Bid Price,3y_3.00% Ask Price,3y_3.00% Last Price,5y_3.00% Bid Price,5y_3.00% Ask Price,5y_3.00% Last Price,7y_3.00% Bid Price,7y_3.00% Ask Price,7y_3.00% Last Price,10y_3.00% Bid Price,10y_3.00% Ask Price,10y_3.00% Last Price,15y_3.00% Bid Price,15y_3.00% Ask Price,15y_3.00% Last Price,20y_3.00% Bid Price,20y_3.00% Ask Price,20y_3.00% Last Price,30y_3.00% Bid Price,30y_3.00% Ask Price,30y_3.00% Last Price
2015-02-09 00:00:00,1.044,1.044,1.044,0.754,0.754,0.754,1.453,1.453,1.453,1.396,1.396,1.396,0.847,0.847,0.847,2.733,2.733,2.733,3.578,3.578,3.578,5.884,5.884,5.884,2.519,2.519,2.519,1.58,1.58,1.58,2.658,2.658,2.658,2.759,2.759,2.759,3.024,3.024,3.024,6.125,6.125,6.125,7.996,7.996,7.996,12.442,12.442,12.442,6.773,6.773,6.773,3.749,3.749,3.749,5.445,5.445,5.445,6.126,6.126,6.126,10.271,10.271,10.271,15.437,15.437,15.437,20.084,20.084,20.084,29.362,29.362,29.362,11.579,11.579,11.579,6.217,6.217,6.217,8.318,8.318,8.318,9.752,9.752,9.752,18.921,18.921,18.921,25.971,25.971,25.971,33.68,33.68,33.68,47.748,47.748,47.748,20.239,20.239,20.239,10.977,10.977,10.977,13.483,13.483,13.483,16.463,16.463,16.463,32.047,32.047,32.047,45.858,45.858,45.858,59.302,59.302,59.302,81.767,81.767,81.767,35.391,35.391,35.391,21.056,21.056,21.056,23.802,23.802,23.802,30.11,30.11,30.11,57.766,57.766,57.766,85.701,85.701,85.701,110.607,110.607,110.607,149.565,149.565,149.565,59.774,59.774,59.774,44.218,44.218,44.218,47.367,47.367,47.367,61.11,61.11,61.11,111.951,111.951,111.951,170.096,170.096,170.096,219.907,219.907,219.907,297.506,297.506,297.506,94.01,94.01,94.01,97.152,97.152,97.152,108.443,108.443,108.443,138.717,138.717,138.717,231.173,231.173,231.173,353.446,353.446,353.446,461.983,461.983,461.983,650.884,650.884,650.884,135.742,135.742,135.742,194.15,194.15,194.15,250.233,250.233,250.233,318.5,318.5,318.5,477.044,477.044,477.044,727.699,727.699,727.699,976.376,976.376,976.376,1507.759,1507.759,1507.759,230.043,230.043,230.043,471.934,471.934,471.934,726.822,726.822,726.822,985.7,985.7,985.7,1421.962,1421.962,1421.962,2248.787,2248.787,2248.787,3236.121,3236.121,3236.121,5946.951,5946.951,5946.951
2015-02-10 00:00:00,1.044,1.044,1.034,0.754,0.754,0.754,1.453,1.453,1.442,1.396,1.396,1.408,0.847,0.847,0.847,2.733,2.733,2.723,3.578,3.578,3.569,5.884,5.884,5.884,2.519,2.519,2.469,1.58,1.58,1.56,2.658,2.658,2.648,2.759,2.759,2.77,3.024,3.024,3.025,6.125,6.125,6.106,7.996,7.996,7.979,12.442,12.442,12.445,6.773,6.773,6.6129999999999995,3.749,3.749,3.709,5.445,5.445,5.425,6.126,6.126,6.172,10.271,10.271,10.273,15.437,15.437,15.361,20.084,20.084,20.01,29.362,29.362,29.322,11.579,11.579,11.3,6.217,6.217,6.136,8.318,8.318,8.267,9.752,9.752,9.82,18.921,18.921,18.925,25.971,25.971,25.841,33.68,33.68,33.552,47.748,47.748,47.691,20.239,20.239,19.739,10.977,10.977,10.827,13.483,13.483,13.402,16.463,16.463,16.6,32.047,32.047,32.067,45.858,45.858,45.617,59.302,59.302,59.047,81.767,81.767,81.625,35.391,35.391,34.571,21.056,21.056,20.703,23.802,23.802,23.628,30.11,30.11,30.396,57.766,57.766,57.805,85.701,85.701,85.169,110.607,110.607,110.052,149.565,149.565,149.255,59.774,59.774,58.616,44.218,44.218,43.399,47.367,47.367,46.933,61.11,61.11,61.816,111.951,111.951,112.04,170.096,170.096,168.934,219.907,219.907,218.639,297.506,297.506,296.762,94.01,94.01,92.635,97.152,97.152,95.372,108.443,108.443,107.279,138.717,138.717,140.536,231.173,231.173,231.364,353.446,353.446,350.906,461.983,461.983,459.142,650.884,650.884,649.007,135.742,135.742,134.361,194.15,194.15,191.333,250.233,250.233,247.928,318.5,318.5,322.156,477.044,477.044,477.419,727.699,727.699,722.839,976.376,976.376,970.661,1507.759,1507.759,1503.329,230.043,230.043,229.003,471.934,471.934,468.306,726.822,726.822,723.621,985.7,985.7,991.041,1421.962,1421.962,1422.624,2248.787,2248.787,2239.797,3236.121,3236.121,3224.732,5946.951,5946.951,5936.522
2015-02-11 00:00:00,1.044,1.044,1.034,0.754,0.754,0.754,1.453,1.453,1.442,1.396,1.396,1.408,0.847,0.847,0.847,2.733,2.733,2.723,3.578,3.578,3.569,5.884,5.884,5.884,2.519,2.519,2.469,1.58,1.58,1.56,2.658,2.658,2.648,2.759,2.759,2.77,3.024,3.024,3.025,6.125,6.125,6.106,7.996,7.996,7.979,12.442,12.442,12.445,6.773,6.773,6.6129999999999995,3.749,3.749,3.709,5.445,5.445,5.425,6.126,6.126,6.172,10.271,10.271,10.273,15.437,15.437,15.361,20.084,20.084,20.01,29.362,29.362,29.322,11.579,11.579,11.3,6.217,6.217,6.136,8.318,8.318,8.267,9.752,9.752,9.82,18.921,18.921,18.925,25.971,25.971,25.841,33.68,33.68,33.552,47.748,47.748,47.691,20.239,20.239,19.739,10.977,10.977,10.827,13.483,13.483,13.402,16.463,16.463,16.6,32.047,32.047,32.067,45.858,45.858,45.617,59.302,59.302,59.047,81.767,81.767,81.625,35.391,35.391,34.571,21.056,21.056,20.703,23.802,23.802,23.628,30.11,30.11,30.396,57.766,57.766,57.805,85.701,85.701,85.169,110.607,110.607,110.052,149.565,149.565,149.255,59.774,59.774,58.616,44.218,44.218,43.399,47.367,47.367,46.933,61.11,61.11,61.816,111.951,111.951,112.04,170.096,170.096,168.934,219.907,219.907,218.639,297.506,297.506,296.762,94.01,94.01,92.635,97.152,97.152,95.372,108.443,108.443,107.279,138.717,138.717,140.536,231.173,231.173,231.364,353.446,353.446,350.906,461.983,461.983,459.142,650.884,650.884,649.007,135.742,135.742,134.361,194.15,194.15,191.333,250.233,250.233,247.928,318.5,318.5,322.156,477.044,477.044,477.419,727.699,727.699,722.839,976.376,976.376,970.661,1507.759,1507.759,1503.329,230.043,230.043,229.003,471.934,471.934,468.306,726.822,726.822,723.621,985.7,985.7,991.041,1421.962,1421.962,1422.624,2248.787,2248.787,2239.797,3236.121,3236.121,3224.732,5946.951,5946.951,5936.522
2015-02-12 00:00:00,0.993,0.993,0.993,0.795,0.795,0.795,1.505,1.505,1.505,1.462,1.462,1.462,0.883,0.883,0.883,2.792,2.792,2.792,3.697,3.697,3.697,6.05,6.05,6.05,2.368,2.368,2.368,1.661,1.661,1.661,2.773,2.773,2.773,2.891,2.891,2.891,3.134,3.134,3.134,6.3,6.3,6.3,8.299,8.299,8.299,12.857,12.857,12.857,6.351,6.351,6.351,3.9619999999999997,3.9619999999999997,3.9619999999999997,5.729,5.729,5.729,6.502,6.502,6.502,10.672,10.672,10.672,15.942,15.942,15.942,20.98,20.98,20.98,30.57,30.57,30.57,10.856,10.856,10.856,6.594,6.594,6.594,8.803,8.803,8.803,10.417,10.417,10.417,19.698,19.698,19.698,26.904,26.904,26.904,35.363,35.363,35.363,50.015,50.015,50.015,19.013,19.013,19.013,11.732,11.732,11.732,14.393,14.393,14.393,17.762,17.762,17.762,33.515,33.515,33.515,47.688,47.688,47.688,62.614,62.614,62.614,86.297,86.297,86.297,33.481,33.481,33.481,22.67,22.67,22.67,25.722,25.722,25.722,32.881,32.881,32.881,60.774,60.774,60.774,89.488,89.488,89.488,117.584,117.584,117.584,159.399,159.399,159.399,57.2,57.2,57.2,47.951,47.951,47.951,52.056,52.056,52.056,67.831,67.831,67.831,118.488,118.488,118.488,178.343,178.343,178.343,235.402,235.402,235.402,320.928,320.928,320.928,91.063,91.063,91.063,105.055,105.055,105.055,120.709,120.709,120.709,155.709,155.709,155.709,245.505,245.505,245.505,371.253,371.253,371.253,496.636,496.636,496.636,710.3,710.3,710.3,132.751,132.751,132.751,206.354,206.354,206.354,273.621,273.621,273.621,352.206,352.206,352.206,504.005,504.005,504.005,761.294,761.294,761.294,1045.138,1045.138,1045.138,1645.021,1645.021,1645.021,227.226,227.226,227.226,487.518,487.518,487.518,758.509,758.509,758.509,1035.537,1035.537,1035.537,1467.031,1467.031,1467.031,2309.796,2309.796,2309.796,3369.725,3369.725,3369.725,6239.555,6239.555,6239.555
2015-02-13 00:00:00,0.973,0.973,0.973,0.785,0.785,0.785,1.487,1.487,1.487,1.434,1.434,1.434,0.864,0.864,0.864,2.748,2.748,2.748,3.634,3.634,3.634,5.969,5.969,5.969,2.318,2.318,2.318,1.6520000000000001,1.6520000000000001,1.6520000000000001,2.737,2.737,2.737,2.834,2.834,2.834,3.068,3.068,3.068,6.163,6.163,6.163,8.137,8.137,8.137,12.648,12.648,12.648,6.191,6.191,6.191,3.944,3.944,3.944,5.635,5.635,5.635,6.335,6.335,6.335,10.459,10.459,10.459,15.545,15.545,15.545,20.476,20.476,20.476,29.946,29.946,29.946,10.575,10.575,10.575,6.545,6.545,6.545,8.62,8.62,8.62,10.118,10.118,10.118,19.274,19.274,19.274,26.177,26.177,26.177,34.426,34.426,34.426,48.826,48.826,48.826,18.502,18.502,18.502,11.624,11.624,11.624,14.039,14.039,14.039,17.153,17.153,17.153,32.715,32.715,32.715,46.248,46.248,46.248,60.779,60.779,60.779,83.908,83.908,83.908,32.589,32.589,32.589,22.444,22.444,22.444,24.965,24.965,24.965,31.562,31.562,31.562,59.099,59.099,59.099,86.457,86.457,86.457,113.658,113.658,113.658,154.174,154.174,154.174,55.806,55.806,55.806,47.416,47.416,47.416,50.167,50.167,50.167,64.592,64.592,64.592,114.813,114.813,114.813,171.666,171.666,171.666,226.637,226.637,226.637,308.388,308.388,308.388,89.208,89.208,89.208,103.876,103.876,103.876,115.709,115.709,115.709,147.479,147.479,147.479,237.394,237.394,237.394,356.767,356.767,356.767,476.988,476.988,476.988,678.393,678.393,678.393,130.596,130.596,130.596,204.48,204.48,204.48,264.205,264.205,264.205,336.118,336.118,336.118,488.741,488.741,488.741,733.868,733.868,733.868,1006.222,1006.222,1006.222,1571.642,1571.642,1571.642,224.84,224.84,224.84,484.921,484.921,484.921,745.895,745.895,745.895,1012.373,1012.373,1012.373,1441.604,1441.604,1441.604,2259.967,2259.967,2259.967,3294.565,3294.565,3294.565,6085.276,6085.276,6085.276
2015-02-16 00:00:00,0.943,0.943,0.943,0.774,0.774,0.774,1.476,1.476,1.476,1.434,1.434,1.434,0.864,0.864,0.864,2.7359999999999998,2.7359999999999998,2.7359999999999998,3.622,3.622,3.622,5.955,5.955,5.955,2.278,2.278,2.278,1.62,1.62,1.62,2.715,2.715,2.715,2.835,2.835,2.835,3.056,3.056,3.056,6.139,6.139,6.139,8.114,8.114,8.114,12.621,12.621,12.621,6.12,6.12,6.12,3.891,3.891,3.891,5.602,5.602,5.602,6.336,6.336,6.336,10.422,10.422,10.422,15.473,15.473,15.473,20.42,20.42,20.42,29.916,29.916,29.916,10.495,10.495,10.495,6.482,6.482,6.482,8.575,8.575,8.575,10.119,10.119,10.119,19.212,19.212,19.212,26.029,26.029,26.029,34.324,34.324,34.324,48.797,48.797,48.797,18.432,18.432,18.432,11.519,11.519,11.519,13.983,13.983,13.983,17.189,17.189,17.189,32.605,32.605,32.605,45.987,45.987,45.987,60.597,60.597,60.597,83.834,83.834,83.834,32.559,32.559,32.559,22.263,22.263,22.263,24.885,24.885,24.885,31.668,31.668,31.668,58.928,58.928,58.928,85.947,85.947,85.947,113.348,113.348,113.348,154.072,154.072,154.072,55.866,55.866,55.866,47.086,47.086,47.086,50.062,50.062,50.062,64.906,64.906,64.906,114.495,114.495,114.495,170.644,170.644,170.644,225.984,225.984,225.984,308.245,308.245,308.245,89.388,89.388,89.388,103.316,103.316,103.316,115.582,115.582,115.582,148.425,148.425,148.425,236.819,236.819,236.819,354.635,354.635,354.635,475.647,475.647,475.647,678.193,678.193,678.193,130.857,130.857,130.857,203.702,203.702,203.702,264.087,264.087,264.087,338.118,338.118,338.118,487.774,487.774,487.774,729.95,729.95,729.95,1003.712,1003.712,1003.712,1571.387,1571.387,1571.387,225.201,225.201,225.201,484.039,484.039,484.039,745.808,745.808,745.808,1015.483,1015.483,1015.483,1440.166,1440.166,1440.166,2252.95,2252.95,2252.95,3289.904,3289.904,3289.904,6085.038,6085.038,6085.038
2015-02-17 00:00:00,0.953,0.953,0.953,0.775,0.775,0.775,1.459,1.459,1.459,1.408,1.408,1.408,0.872,0.872,0.872,2.7,2.7,2.7,3.568,3.568,3.568,5.952,5.952,5.952,2.298,2.298,2.298,1.623,1.623,1.623,2.681,2.681,2.681,2.783,2.783,2.783,3.083,3.083,3.083,6.048,6.048,6.048,7.9719999999999995,7.9719999999999995,7.9719999999999995,12.55,12.55,12.55,6.182,6.182,6.182,3.887,3.887,3.887,5.502,5.502,5.502,6.213,6.213,6.213,10.442,10.442,10.442,15.189,15.189,15.189,19.994,19.994,19.994,29.512,29.512,29.512,10.618,10.618,10.618,6.461,6.461,6.461,8.42,8.42,8.42,9.893,9.893,9.893,19.176,19.176,19.176,25.526,25.526,25.526,33.51,33.51,33.51,47.951,47.951,47.951,18.656,18.656,18.656,11.486,11.486,11.486,13.674,13.674,13.674,16.753,16.753,16.753,32.382,32.382,32.382,44.977,44.977,44.977,58.969,58.969,58.969,81.937,81.937,81.937,32.997,32.997,32.997,22.196,22.196,22.196,24.224,24.224,24.224,30.724,30.724,30.724,58.155,58.155,58.155,83.85,83.85,83.85,109.901,109.901,109.901,149.556,149.556,149.556,56.64,56.64,56.64,46.926,46.926,46.926,48.415,48.415,48.415,62.617,62.617,62.617,112.17,112.17,112.17,166.026,166.026,166.026,218.307,218.307,218.307,296.718,296.718,296.718,90.56,90.56,90.56,102.969,102.969,102.969,111.228,111.228,111.228,142.567,142.567,142.567,230.408,230.408,230.408,344.57,344.57,344.57,458.393,458.393,458.393,647.401,647.401,647.401,132.438,132.438,132.438,203.178,203.178,203.178,255.683,255.683,255.683,326.296,326.296,326.296,473.679,473.679,473.679,710.672,710.672,710.672,969.148,969.148,969.148,1497.719,1497.719,1497.719,227.443,227.443,227.443,483.377,483.377,483.377,734.361,734.361,734.361,997.369,997.369,997.369,1412.805,1412.805,1412.805,2217.089,2217.089,2217.089,3221.718,3221.718,3221.718,5925.155,5925.155,5925.155
2015-02-18 00:00:00,0.833,0.833,0.833,0.784,0.784,0.784,1.475,1.475,1.475,1.413,1.413,1.413,0.917,0.917,0.917,2.703,2.703,2.703,3.553,3.553,3.553,6.135,6.135,6.135,2.077,2.077,2.077,1.6400000000000001,1.6400000000000001,1.6400000000000001,2.713,2.713,2.713,2.803,2.803,2.803,3.214,3.214,3.214,6.064,6.064,6.064,7.938,7.938,7.938,12.85,12.85,12.85,5.849,5.849,5.849,3.93,3.93,3.93,5.598,5.598,5.598,6.239,6.239,6.239,10.815,10.815,10.815,15.237,15.237,15.237,19.876,19.876,19.876,29.969,29.969,29.969,10.293,10.293,10.293,6.54,6.54,6.54,8.559,8.559,8.559,9.957,9.957,9.957,19.796,19.796,19.796,25.586,25.586,25.586,33.302,33.302,33.302,48.393,48.393,48.393,18.569,18.569,18.569,11.635,11.635,11.635,13.953,13.953,13.953,16.863,16.863,16.863,33.336,33.336,33.336,45.107,45.107,45.107,58.555,58.555,58.555,82.155,82.155,82.155,33.576,33.576,33.576,22.507,22.507,22.507,24.784,24.784,24.784,30.968,30.968,30.968,59.681,59.681,59.681,84.095,84.095,84.095,109.013,109.013,109.013,148.662,148.662,148.662,58.325,58.325,58.325,47.675,47.675,47.675,49.794,49.794,49.794,63.191,63.191,63.191,114.609,114.609,114.609,166.579,166.579,166.579,216.329,216.329,216.329,291.997,291.997,291.997,93.355,93.355,93.355,104.613,104.613,104.613,114.908,114.908,114.908,144.059,144.059,144.059,234.118,234.118,234.118,345.819,345.819,345.819,453.958,453.958,453.958,630.874,630.874,630.874,135.93,135.93,135.93,205.852,205.852,205.852,262.997,262.997,262.997,329.371,329.371,329.371,478.513,478.513,478.513,713.26,713.26,713.26,960.326,960.326,960.326,1454.824,1454.824,1454.824,231.402,231.402,231.402,487.25,487.25,487.25,745.194,745.194,745.194,1002.33,1002.33,1002.33,1418.309,1418.309,1418.309,2223.257,2223.257,2223.257,3204.816,3204.816,3204.816,5846.737,5846.737,5846.737
2015-02-19 00:00:00,0.803,0.803,0.803,0.785,0.785,0.785,1.468,1.468,1.468,1.395,1.395,1.395,0.895,0.895,0.895,2.658,2.658,2.658,3.51,3.51,3.51,6.064,6.064,6.064,1.987,1.987,1.987,1.642,1.642,1.642,2.677,2.677,2.677,2.7439999999999998,2.7439999999999998,2.7439999999999998,3.151,3.151,3.151,5.9350000000000005,5.9350000000000005,5.9350000000000005,7.825,7.825,7.825,12.692,12.692,12.692,5.558,5.558,5.558,3.925,3.925,3.925,5.505,5.505,5.505,6.112,6.112,6.112,10.58,10.58,10.58,14.867,14.867,14.867,19.546,19.546,19.546,29.524,29.524,29.524,9.762,9.762,9.762,6.5280000000000005,6.5280000000000005,6.5280000000000005,8.409,8.409,8.409,9.707,9.707,9.707,19.346,19.346,19.346,24.909,24.909,24.909,32.668,32.668,32.668,47.569,47.569,47.569,17.587,17.587,17.587,11.599,11.599,11.599,13.655,13.655,13.655,16.386,16.386,16.386,32.489,32.489,32.489,43.77,43.77,43.77,57.302,57.302,57.302,80.522,80.522,80.522,31.824,31.824,31.824,22.434,22.434,22.434,24.168,24.168,24.168,29.937,29.937,29.937,57.953,57.953,57.953,81.324,81.324,81.324,106.393,106.393,106.393,145.195,145.195,145.195,55.591,55.591,55.591,47.512,47.512,47.512,48.272,48.272,48.272,60.713,60.713,60.713,110.867,110.867,110.867,160.496,160.496,160.496,210.5,210.5,210.5,283.866,283.866,283.866,89.742,89.742,89.742,104.33,104.33,104.33,110.857,110.857,110.857,137.698,137.698,137.698,225.902,225.902,225.902,332.525,332.525,332.525,440.836,440.836,440.836,610.345,610.345,610.345,131.759,131.759,131.759,205.583,205.583,205.583,255.11,255.11,255.11,316.4,316.4,316.4,462.777,462.777,462.777,687.512,687.512,687.512,933.805,933.805,933.805,1405.781,1405.781,1405.781,226.828,226.828,226.828,487.443,487.443,487.443,734.135,734.135,734.135,982.447,982.447,982.447,1390.721,1390.721,1390.721,2174.086,2174.086,2174.086,3151.75,3151.75,3151.75,5732.731,5732.731,5732.731
2015-02-20 00:00:00,0.843,0.843,0.843,0.785,0.785,0.785,1.4689999999999999,1.4689999999999999,1.4689999999999999,1.395,1.395,1.395,0.895,0.895,0.895,2.666,2.666,2.666,3.4939999999999998,3.4939999999999998,3.4939999999999998,6.057,6.057,6.057,2.087,2.087,2.087,1.653,1.653,1.653,2.7,2.7,2.7,2.7560000000000002,2.7560000000000002,2.7560000000000002,3.149,3.149,3.149,5.9350000000000005,5.9350000000000005,5.9350000000000005,7.774,7.774,7.774,12.675,12.675,12.675,5.84,5.84,5.84,3.947,3.947,3.947,5.539,5.539,5.539,6.135,6.135,6.135,10.551,10.551,10.551,14.858,14.858,14.858,19.394,19.394,19.394,29.457,29.457,29.457,10.244,10.244,10.244,6.571,6.571,6.571,8.466,8.466,8.466,9.752,9.752,9.752,19.264,19.264,19.264,24.889,24.889,24.889,32.377,32.377,32.377,47.421,47.421,47.421,18.422,18.422,18.422,11.675,11.675,11.675,13.746,13.746,13.746,16.454,16.454,16.454,32.327,32.327,32.327,43.731,43.731,43.731,56.723,56.723,56.723,80.217,80.217,80.217,33.201,33.201,33.201,22.565,22.565,22.565,24.349,24.349,24.349,30.05,30.05,30.05,57.608,57.608,57.608,81.219,81.219,81.219,105.144,105.144,105.144,144.524,144.524,144.524,57.583,57.583,57.583,47.745,47.745,47.745,48.666,48.666,48.666,60.939,60.939,60.939,110.069,110.069,110.069,160.207,160.207,160.207,207.707,207.707,207.707,282.243,282.243,282.243,92.169,92.169,92.169,104.655,104.655,104.655,111.779,111.779,111.779,138.194,138.194,138.194,224.06,224.06,224.06,331.821,331.821,331.821,434.44,434.44,434.44,606.141,606.141,606.141,134.32,134.32,134.32,205.775,205.775,205.775,256.697,256.697,256.697,317.234,317.234,317.234,459.063,459.063,459.063,685.906,685.906,685.906,920.521,920.521,920.521,1395.534,1395.534,1395.534,229.097,229.097,229.097,486.831,486.831,486.831,735.689,735.689,735.689,983.078,983.078,983.078,1383.487,1383.487,1383.487,2169.874,2169.874,2169.874,3123.028,3123.028,3123.028,5708.26,5708.26,5708.26
