Start Date,1y_1.00% Bid Price,1y_1.00% Ask Price,1y_1.00% Last Price,3y_1.00% Bid Price,3y_1.00% Ask Price,3y_1.00% Last Price,5y_1.00% Bid Price,5y_1.00% Ask Price,5y_1.00% Last Price,7y_1.00% Bid Price,7y_1.00% Ask Price,7y_1.00% Last Price,10y_1.00% Bid Price,10y_1.00% Ask Price,10y_1.00% Last Price,15y_1.00% Bid Price,15y_1.00% Ask Price,15y_1.00% Last Price,20y_1.00% Bid Price,20y_1.00% Ask Price,20y_1.00% Last Price,30y_1.00% Bid Price,30y_1.00% Ask Price,30y_1.00% Last Price,1y_1.50% Bid Price,1y_1.50% Ask Price,1y_1.50% Last Price,3y_1.50% Bid Price,3y_1.50% Ask Price,3y_1.50% Last Price,5y_1.50% Bid Price,5y_1.50% Ask Price,5y_1.50% Last Price,7y_1.50% Bid Price,7y_1.50% Ask Price,7y_1.50% Last Price,10y_1.50% Bid Price,10y_1.50% Ask Price,10y_1.50% Last Price,15y_1.50% Bid Price,15y_1.50% Ask Price,15y_1.50% Last Price,20y_1.50% Bid Price,20y_1.50% Ask Price,20y_1.50% Last Price,30y_1.50% Bid Price,30y_1.50% Ask Price,30y_1.50% Last Price,1y_2.00% Bid Price,1y_2.00% Ask Price,1y_2.00% Last Price,3y_2.00% Bid Price,3y_2.00% Ask Price,3y_2.00% Last Price,5y_2.00% Bid Price,5y_2.00% Ask Price,5y_2.00% Last Price,7y_2.00% Bid Price,7y_2.00% Ask Price,7y_2.00% Last Price,10y_2.00% Bid Price,10y_2.00% Ask Price,10y_2.00% Last Price,15y_2.00% Bid Price,15y_2.00% Ask Price,15y_2.00% Last Price,20y_2.00% Bid Price,20y_2.00% Ask Price,20y_2.00% Last Price,30y_2.00% Bid Price,30y_2.00% Ask Price,30y_2.00% Last Price,1y_2.50% Bid Price,1y_2.50% Ask Price,1y_2.50% Last Price,3y_2.50% Bid Price,3y_2.50% Ask Price,3y_2.50% Last Price,5y_2.50% Bid Price,5y_2.50% Ask Price,5y_2.50% Last Price,7y_2.50% Bid Price,7y_2.50% Ask Price,7y_2.50% Last Price,10y_2.50% Bid Price,10y_2.50% Ask Price,10y_2.50% Last Price,15y_2.50% Bid Price,15y_2.50% Ask Price,15y_2.50% Last Price,20y_2.50% Bid Price,20y_2.50% Ask Price,20y_2.50% Last Price,30y_2.50% Bid Price,30y_2.50% Ask Price,30y_2.50% Last Price,1y_3.00% Bid Price,1y_3.00% Ask Price,1y_3.00% Last Price,3y_3.00% Bid Price,3y_3.00% Ask Price,3y_3.00% Last Price,5y_3.00% Bid Price,5y_3.00% Ask Price,5y_3.00% Last Price,7y_3.00% Bid Price,7y_3.00% Ask Price,7y_3.00% Last Price,10y_3.00% Bid Price,10y_3.00% Ask Price,10y_3.00% Last Price,15y_3.00% Bid Price,15y_3.00% Ask Price,15y_3.00% Last Price,20y_3.00% Bid Price,20y_3.00% Ask Price,20y_3.00% Last Price,30y_3.00% Bid Price,30y_3.00% Ask Price,30y_3.00% Last Price,1y_3.50% Bid Price,1y_3.50% Ask Price,1y_3.50% Last Price,3y_3.50% Bid Price,3y_3.50% Ask Price,3y_3.50% Last Price,5y_3.50% Bid Price,5y_3.50% Ask Price,5y_3.50% Last Price,7y_3.50% Bid Price,7y_3.50% Ask Price,7y_3.50% Last Price,10y_3.50% Bid Price,10y_3.50% Ask Price,10y_3.50% Last Price,15y_3.50% Bid Price,15y_3.50% Ask Price,15y_3.50% Last Price,20y_3.50% Bid Price,20y_3.50% Ask Price,20y_3.50% Last Price,30y_3.50% Bid Price,30y_3.50% Ask Price,30y_3.50% Last Price,1y_4.00% Bid Price,1y_4.00% Ask Price,1y_4.00% Last Price,3y_4.00% Bid Price,3y_4.00% Ask Price,3y_4.00% Last Price,5y_4.00% Bid Price,5y_4.00% Ask Price,5y_4.00% Last Price,7y_4.00% Bid Price,7y_4.00% Ask Price,7y_4.00% Last Price,10y_4.00% Bid Price,10y_4.00% Ask Price,10y_4.00% Last Price,15y_4.00% Bid Price,15y_4.00% Ask Price,15y_4.00% Last Price,20y_4.00% Bid Price,20y_4.00% Ask Price,20y_4.00% Last Price,30y_4.00% Bid Price,30y_4.00% Ask Price,30y_4.00% Last Price,1y_4.50% Bid Price,1y_4.50% Ask Price,1y_4.50% Last Price,3y_4.50% Bid Price,3y_4.50% Ask Price,3y_4.50% Last Price,5y_4.50% Bid Price,5y_4.50% Ask Price,5y_4.50% Last Price,7y_4.50% Bid Price,7y_4.50% Ask Price,7y_4.50% Last Price,10y_4.50% Bid Price,10y_4.50% Ask Price,10y_4.50% Last Price,15y_4.50% Bid Price,15y_4.50% Ask Price,15y_4.50% Last Price,20y_4.50% Bid Price,20y_4.50% Ask Price,20y_4.50% Last Price,30y_4.50% Bid Price,30y_4.50% Ask Price,30y_4.50% Last Price,1y_5.00% Bid Price,1y_5.00% Ask Price,1y_5.00% Last Price,3y_5.00% Bid Price,3y_5.00% Ask Price,3y_5.00% Last Price,5y_5.00% Bid Price,5y_5.00% Ask Price,5y_5.00% Last Price,7y_5.00% Bid Price,7y_5.00% Ask Price,7y_5.00% Last Price,10y_5.00% Bid Price,10y_5.00% Ask Price,10y_5.00% Last Price,15y_5.00% Bid Price,15y_5.00% Ask Price,15y_5.00% Last Price,20y_5.00% Bid Price,20y_5.00% Ask Price,20y_5.00% Last Price,30y_5.00% Bid Price,30y_5.00% Ask Price,30y_5.00% Last Price,1y_6.00% Bid Price,1y_6.00% Ask Price,1y_6.00% Last Price,3y_6.00% Bid Price,3y_6.00% Ask Price,3y_6.00% Last Price,5y_6.00% Bid Price,5y_6.00% Ask Price,5y_6.00% Last Price,7y_6.00% Bid Price,7y_6.00% Ask Price,7y_6.00% Last Price,10y_6.00% Bid Price,10y_6.00% Ask Price,10y_6.00% Last Price,15y_6.00% Bid Price,15y_6.00% Ask Price,15y_6.00% Last Price,20y_6.00% Bid Price,20y_6.00% Ask Price,20y_6.00% Last Price,30y_6.00% Bid Price,30y_6.00% Ask Price,30y_6.00% Last Price
2014-12-19 00:00:00,4.643,4.643,4.643,74.11,74.11,74.11,100.657,100.657,100.657,119.007,119.007,119.007,137.613,137.613,137.613,154.753,154.753,154.753,164.371,164.371,164.371,177.546,177.546,177.546,1.7349999999999999,1.7349999999999999,1.7349999999999999,50.277,50.277,50.277,71.649,71.649,71.649,86.948,86.948,86.948,102.922,102.922,102.922,118.067,118.067,118.067,126.892,126.892,126.892,139.417,139.417,139.417,0.712,0.712,0.712,32.159,32.159,32.159,48.5,48.5,48.5,60.44,60.44,60.44,73.342,73.342,73.342,86.186,86.186,86.186,94.134,94.134,94.134,105.91,105.91,105.91,0.321,0.321,0.321,19.904,19.904,19.904,31.895,31.895,31.895,40.604,40.604,40.604,50.324,50.324,50.324,60.846,60.846,60.846,67.94,67.94,67.94,78.904,78.904,78.904,0.15,0.15,0.15,12.408,12.408,12.408,21.102,21.102,21.102,27.276,27.276,27.276,34.326,34.326,34.326,42.948,42.948,42.948,49.318,49.318,49.318,59.46,59.46,59.46,0.08,0.08,0.08,8.005,8.005,8.005,14.411,14.411,14.411,18.917,18.917,18.917,24.157,24.157,24.157,31.465,31.465,31.465,37.258,37.258,37.258,46.637,46.637,46.637,0.04,0.04,0.04,5.382,5.382,5.382,10.242,10.242,10.242,13.711,13.711,13.711,17.833,17.833,17.833,24.26,24.26,24.26,29.598,29.598,29.598,38.328,38.328,38.328,0.03,0.03,0.03,3.762,3.762,3.762,7.5600000000000005,7.5600000000000005,7.5600000000000005,10.36,10.36,10.36,13.774000000000001,13.774000000000001,13.774000000000001,19.576999999999998,19.576999999999998,19.576999999999998,24.548000000000002,24.548000000000002,24.548000000000002,32.748,32.748,32.748,0.02,0.02,0.02,2.718,2.718,2.718,5.766,5.766,5.766,8.107,8.107,8.107,11.036,11.036,11.036,16.367,16.367,16.367,21.036,21.036,21.036,28.804,28.804,28.804,0.01,0.01,0.01,1.542,1.542,1.542,3.621,3.621,3.621,5.373,5.373,5.373,7.68,7.68,7.68,12.318,12.318,12.318,16.517,16.517,16.517,23.623,23.623,23.623
2014-12-22 00:00:00,4.474,4.474,4.474,76.541,76.541,76.541,102.457,102.457,102.457,119.434,119.434,119.434,138.999,138.999,138.999,155.929,155.929,155.929,165.114,165.114,165.114,178.116,178.116,178.116,1.665,1.665,1.665,52.321,52.321,52.321,73.182,73.182,73.182,87.249,87.249,87.249,104.143,104.143,104.143,119.113,119.113,119.113,127.547,127.547,127.547,139.922,139.922,139.922,0.682,0.682,0.682,33.69,33.69,33.69,49.671,49.671,49.671,60.594,60.594,60.594,74.331,74.331,74.331,87.049,87.049,87.049,94.67,94.67,94.67,106.327,106.327,106.327,0.301,0.301,0.301,20.924,20.924,20.924,32.695,32.695,32.695,40.655,40.655,40.655,51.05,51.05,51.05,61.496,61.496,61.496,68.342,68.342,68.342,79.221,79.221,79.221,0.151,0.151,0.151,13.041,13.041,13.041,21.61,21.61,21.61,27.295,27.295,27.295,34.812,34.812,34.812,43.39,43.39,43.39,49.593,49.593,49.593,59.682,59.682,59.682,0.08,0.08,0.08,8.385,8.385,8.385,14.73,14.73,14.73,18.933,18.933,18.933,24.466,24.466,24.466,31.748,31.748,31.748,37.437,37.437,37.437,46.789,46.789,46.789,0.04,0.04,0.04,5.618,5.618,5.618,10.448,10.448,10.448,13.725999999999999,13.725999999999999,13.725999999999999,18.032,18.032,18.032,24.445,24.445,24.445,29.716,29.716,29.716,38.435,38.435,38.435,0.02,0.02,0.02,3.9130000000000003,3.9130000000000003,3.9130000000000003,7.698,7.698,7.698,10.373,10.373,10.373,13.908,13.908,13.908,19.704,19.704,19.704,24.63,24.63,24.63,32.829,32.829,32.829,0.01,0.01,0.01,2.8209999999999997,2.8209999999999997,2.8209999999999997,5.861,5.861,5.861,8.117,8.117,8.117,11.132,11.132,11.132,16.459,16.459,16.459,21.098,21.098,21.098,28.87,28.87,28.87,0.01,0.01,0.01,1.5899999999999999,1.5899999999999999,1.5899999999999999,3.674,3.674,3.674,5.378,5.378,5.378,7.735,7.735,7.735,12.373,12.373,12.373,16.557,16.557,16.557,23.673000000000002,23.673000000000002,23.673000000000002
2014-12-23 00:00:00,4.785,4.785,4.785,76.442,76.442,76.442,102.657,102.657,102.657,119.645,119.645,119.645,138.556,138.556,138.556,155.46,155.46,155.46,164.417,164.417,164.417,177.405,177.405,177.405,1.775,1.775,1.775,52.197,52.197,52.197,73.331,73.331,73.331,87.421,87.421,87.421,103.719,103.719,103.719,118.672,118.672,118.672,126.898,126.898,126.898,139.258,139.258,139.258,0.722,0.722,0.722,33.605,33.605,33.605,49.792,49.792,49.792,60.739,60.739,60.739,73.961,73.961,73.961,86.661,86.661,86.661,94.1,94.1,94.1,105.736,105.736,105.736,0.321,0.321,0.321,20.879,20.879,20.879,32.787,32.787,32.787,40.766,40.766,40.766,50.76,50.76,50.76,61.181,61.181,61.181,67.881,67.881,67.881,78.724,78.724,78.724,0.151,0.151,0.151,13.024,13.024,13.024,21.674,21.674,21.674,27.368,27.368,27.368,34.61,34.61,34.61,43.159,43.159,43.159,49.25,49.25,49.25,59.283,59.283,59.283,0.08,0.08,0.08,8.382,8.382,8.382,14.77,14.77,14.77,18.976,18.976,18.976,24.333,24.333,24.333,31.588,31.588,31.588,37.188,37.188,37.188,46.468,46.468,46.468,0.04,0.04,0.04,5.619,5.619,5.619,10.471,10.471,10.471,13.75,13.75,13.75,17.942,17.942,17.942,24.33,24.33,24.33,29.528,29.528,29.528,38.168,38.168,38.168,0.03,0.03,0.03,3.916,3.916,3.916,7.71,7.71,7.71,10.387,10.387,10.387,13.844,13.844,13.844,19.616,19.616,19.616,24.479,24.479,24.479,32.597,32.597,32.597,0.02,0.02,0.02,2.823,2.823,2.823,5.869,5.869,5.869,8.123,8.123,8.123,11.083,11.083,11.083,16.387,16.387,16.387,20.971,20.971,20.971,28.662,28.662,28.662,0.01,0.01,0.01,1.595,1.595,1.595,3.675,3.675,3.675,5.378,5.378,5.378,7.701,7.701,7.701,12.32,12.32,12.32,16.458,16.458,16.458,23.494,23.494,23.494
2014-12-24 00:00:00,4.785,4.785,5.327,76.442,76.442,76.591,102.657,102.657,102.175,119.645,119.645,119.021,138.556,138.556,137.563,155.46,155.46,154.414,164.417,164.417,163.522,177.405,177.405,176.966,1.775,1.775,2.046,52.197,52.197,52.27,73.331,73.331,72.759,87.421,87.421,86.609,103.719,103.719,102.543,118.672,118.672,117.43,126.898,126.898,125.808,139.258,139.258,138.647,0.722,0.722,0.853,33.605,33.605,33.623,49.792,49.792,49.137,60.739,60.739,59.709,73.961,73.961,72.554,86.661,86.661,85.151,94.1,94.1,92.731,105.736,105.736,104.875,0.321,0.321,0.391,20.879,20.879,20.863,32.787,32.787,32.086,40.766,40.766,39.558,50.76,50.76,49.134,61.181,61.181,59.378,67.881,67.881,66.192,78.724,78.724,77.566,0.151,0.151,0.191,13.024,13.024,12.987,21.674,21.674,20.992,27.368,27.368,26.118,34.61,34.61,32.897,43.159,43.159,41.184,49.25,49.25,47.345,59.283,59.283,57.903,0.08,0.08,0.1,8.382,8.382,8.341,14.77,14.77,14.154,18.976,18.976,17.813,24.333,24.333,22.701999999999998,31.588,31.588,29.635,37.188,37.188,35.259,46.468,46.468,45.024,0.04,0.04,0.06,5.619,5.619,5.579,10.471,10.471,9.938,13.75,13.75,12.725,17.942,17.942,16.477,24.33,24.33,22.514,29.528,29.528,27.695,38.168,38.168,36.768,0.03,0.03,0.03,3.916,3.916,3.882,7.71,7.71,7.254,10.387,10.387,9.497,13.844,13.844,12.551,19.616,19.616,17.962,24.479,24.479,22.779,32.597,32.597,31.28,0.02,0.02,0.02,2.823,2.823,2.793,5.869,5.869,5.476,8.123,8.123,7.352,11.083,11.083,9.943,16.387,16.387,14.884,20.971,20.971,19.399,28.662,28.662,27.432,0.01,0.01,0.01,1.595,1.595,1.571,3.675,3.675,3.383,5.378,5.378,4.786,7.701,7.701,6.797,12.32,12.32,11.06,16.458,16.458,15.101,23.494,23.494,22.419
2014-12-25 00:00:00,4.785,4.785,5.327,76.442,76.442,76.591,102.657,102.657,102.175,119.645,119.645,119.021,138.556,138.556,137.563,155.46,155.46,154.414,164.417,164.417,163.522,177.405,177.405,176.966,1.775,1.775,2.046,52.197,52.197,52.27,73.331,73.331,72.759,87.421,87.421,86.609,103.719,103.719,102.543,118.672,118.672,117.43,126.898,126.898,125.808,139.258,139.258,138.647,0.722,0.722,0.853,33.605,33.605,33.623,49.792,49.792,49.137,60.739,60.739,59.709,73.961,73.961,72.554,86.661,86.661,85.151,94.1,94.1,92.731,105.736,105.736,104.875,0.321,0.321,0.391,20.879,20.879,20.863,32.787,32.787,32.086,40.766,40.766,39.558,50.76,50.76,49.134,61.181,61.181,59.378,67.881,67.881,66.192,78.724,78.724,77.566,0.151,0.151,0.191,13.024,13.024,12.987,21.674,21.674,20.992,27.368,27.368,26.118,34.61,34.61,32.897,43.159,43.159,41.184,49.25,49.25,47.345,59.283,59.283,57.903,0.08,0.08,0.1,8.382,8.382,8.341,14.77,14.77,14.154,18.976,18.976,17.813,24.333,24.333,22.701999999999998,31.588,31.588,29.635,37.188,37.188,35.259,46.468,46.468,45.024,0.04,0.04,0.06,5.619,5.619,5.579,10.471,10.471,9.938,13.75,13.75,12.725,17.942,17.942,16.477,24.33,24.33,22.514,29.528,29.528,27.695,38.168,38.168,36.768,0.03,0.03,0.03,3.916,3.916,3.882,7.71,7.71,7.254,10.387,10.387,9.497,13.844,13.844,12.551,19.616,19.616,17.962,24.479,24.479,22.779,32.597,32.597,31.28,0.02,0.02,0.02,2.823,2.823,2.793,5.869,5.869,5.476,8.123,8.123,7.352,11.083,11.083,9.943,16.387,16.387,14.884,20.971,20.971,19.399,28.662,28.662,27.432,0.01,0.01,0.01,1.595,1.595,1.571,3.675,3.675,3.383,5.378,5.378,4.786,7.701,7.701,6.797,12.32,12.32,11.06,16.458,16.458,15.101,23.494,23.494,22.419
2014-12-26 00:00:00,4.785,4.785,5.327,76.442,76.442,76.591,102.657,102.657,102.175,119.645,119.645,119.021,138.556,138.556,137.563,155.46,155.46,154.414,164.417,164.417,163.522,177.405,177.405,176.966,1.775,1.775,2.046,52.197,52.197,52.27,73.331,73.331,72.759,87.421,87.421,86.609,103.719,103.719,102.543,118.672,118.672,117.43,126.898,126.898,125.808,139.258,139.258,138.647,0.722,0.722,0.853,33.605,33.605,33.623,49.792,49.792,49.137,60.739,60.739,59.709,73.961,73.961,72.554,86.661,86.661,85.151,94.1,94.1,92.731,105.736,105.736,104.875,0.321,0.321,0.391,20.879,20.879,20.863,32.787,32.787,32.086,40.766,40.766,39.558,50.76,50.76,49.134,61.181,61.181,59.378,67.881,67.881,66.192,78.724,78.724,77.566,0.151,0.151,0.191,13.024,13.024,12.987,21.674,21.674,20.992,27.368,27.368,26.118,34.61,34.61,32.897,43.159,43.159,41.184,49.25,49.25,47.345,59.283,59.283,57.903,0.08,0.08,0.1,8.382,8.382,8.341,14.77,14.77,14.154,18.976,18.976,17.813,24.333,24.333,22.701999999999998,31.588,31.588,29.635,37.188,37.188,35.259,46.468,46.468,45.024,0.04,0.04,0.06,5.619,5.619,5.579,10.471,10.471,9.938,13.75,13.75,12.725,17.942,17.942,16.477,24.33,24.33,22.514,29.528,29.528,27.695,38.168,38.168,36.768,0.03,0.03,0.03,3.916,3.916,3.882,7.71,7.71,7.254,10.387,10.387,9.497,13.844,13.844,12.551,19.616,19.616,17.962,24.479,24.479,22.779,32.597,32.597,31.28,0.02,0.02,0.02,2.823,2.823,2.793,5.869,5.869,5.476,8.123,8.123,7.352,11.083,11.083,9.943,16.387,16.387,14.884,20.971,20.971,19.399,28.662,28.662,27.432,0.01,0.01,0.01,1.595,1.595,1.571,3.675,3.675,3.383,5.378,5.378,4.786,7.701,7.701,6.797,12.32,12.32,11.06,16.458,16.458,15.101,23.494,23.494,22.419
2014-12-29 00:00:00,4.785,4.785,5.327,76.442,76.442,76.591,102.657,102.657,102.175,119.645,119.645,119.021,138.556,138.556,137.563,155.46,155.46,154.414,164.417,164.417,163.522,177.405,177.405,176.966,1.775,1.775,2.046,52.197,52.197,52.27,73.331,73.331,72.759,87.421,87.421,86.609,103.719,103.719,102.543,118.672,118.672,117.43,126.898,126.898,125.808,139.258,139.258,138.647,0.722,0.722,0.853,33.605,33.605,33.623,49.792,49.792,49.137,60.739,60.739,59.709,73.961,73.961,72.554,86.661,86.661,85.151,94.1,94.1,92.731,105.736,105.736,104.875,0.321,0.321,0.391,20.879,20.879,20.863,32.787,32.787,32.086,40.766,40.766,39.558,50.76,50.76,49.134,61.181,61.181,59.378,67.881,67.881,66.192,78.724,78.724,77.566,0.151,0.151,0.191,13.024,13.024,12.987,21.674,21.674,20.992,27.368,27.368,26.118,34.61,34.61,32.897,43.159,43.159,41.184,49.25,49.25,47.345,59.283,59.283,57.903,0.08,0.08,0.1,8.382,8.382,8.341,14.77,14.77,14.154,18.976,18.976,17.813,24.333,24.333,22.701999999999998,31.588,31.588,29.635,37.188,37.188,35.259,46.468,46.468,45.024,0.04,0.04,0.06,5.619,5.619,5.579,10.471,10.471,9.938,13.75,13.75,12.725,17.942,17.942,16.477,24.33,24.33,22.514,29.528,29.528,27.695,38.168,38.168,36.768,0.03,0.03,0.03,3.916,3.916,3.882,7.71,7.71,7.254,10.387,10.387,9.497,13.844,13.844,12.551,19.616,19.616,17.962,24.479,24.479,22.779,32.597,32.597,31.28,0.02,0.02,0.02,2.823,2.823,2.793,5.869,5.869,5.476,8.123,8.123,7.352,11.083,11.083,9.943,16.387,16.387,14.884,20.971,20.971,19.399,28.662,28.662,27.432,0.01,0.01,0.01,1.595,1.595,1.571,3.675,3.675,3.383,5.378,5.378,4.786,7.701,7.701,6.797,12.32,12.32,11.06,16.458,16.458,15.101,23.494,23.494,22.419
2014-12-30 00:00:00,4.785,4.785,4.714,76.442,76.442,73.778,102.657,102.657,96.727,119.645,119.645,113.364,138.556,138.556,132.276,155.46,155.46,150.249,164.417,164.417,159.888,177.405,177.405,173.034,1.775,1.775,1.8050000000000002,52.197,52.197,49.974,73.331,73.331,68.117,87.421,87.421,81.692,103.719,103.719,97.871,118.672,118.672,113.724,126.898,126.898,122.567,139.258,139.258,135.113,0.722,0.722,0.752,33.605,33.605,31.887,49.792,49.792,45.52,60.739,60.739,55.786,73.961,73.961,68.736,86.661,86.661,82.097,94.1,94.1,90.055,105.736,105.736,101.929,0.321,0.321,0.341,20.879,20.879,19.67,32.787,32.787,29.556,40.766,40.766,36.767,50.76,50.76,46.347,61.181,61.181,57.134,67.881,67.881,64.227,78.724,78.724,75.381,0.151,0.151,0.171,13.024,13.024,12.221,21.674,21.674,19.355,27.368,27.368,24.317,34.61,34.61,31.077,43.159,43.159,39.721,49.25,49.25,46.071,59.283,59.283,56.476,0.08,0.08,0.09,8.382,8.382,7.857,14.77,14.77,13.115,18.976,18.976,16.69,24.333,24.333,21.572,31.588,31.588,28.736,37.188,37.188,34.485,46.468,46.468,44.16,0.04,0.04,0.05,5.619,5.619,5.266,10.471,10.471,9.265,13.75,13.75,12.009,17.942,17.942,15.764,24.33,24.33,21.954,29.528,29.528,27.224,38.168,38.168,36.25,0.03,0.03,0.03,3.916,3.916,3.672,7.71,7.71,6.804,10.387,10.387,9.02,13.844,13.844,12.081,19.616,19.616,17.598,24.479,24.479,22.481,32.597,32.597,30.966,0.02,0.02,0.02,2.823,2.823,2.648,5.869,5.869,5.163,8.123,8.123,7.021,11.083,11.083,9.619,16.387,16.387,14.638,20.971,20.971,19.205,28.662,28.662,27.24,0.01,0.01,0.01,1.595,1.595,1.495,3.675,3.675,3.216,5.378,5.378,4.61,7.701,7.701,6.622,12.32,12.32,10.934,16.458,16.458,15.012,23.494,23.494,22.354
2014-12-31 00:00:00,4.785,4.785,4.714,76.442,76.442,73.778,102.657,102.657,96.727,119.645,119.645,113.364,138.556,138.556,132.276,155.46,155.46,150.249,164.417,164.417,159.888,177.405,177.405,173.034,1.775,1.775,1.8050000000000002,52.197,52.197,49.974,73.331,73.331,68.117,87.421,87.421,81.692,103.719,103.719,97.871,118.672,118.672,113.724,126.898,126.898,122.567,139.258,139.258,135.113,0.722,0.722,0.752,33.605,33.605,31.887,49.792,49.792,45.52,60.739,60.739,55.786,73.961,73.961,68.736,86.661,86.661,82.097,94.1,94.1,90.055,105.736,105.736,101.929,0.321,0.321,0.341,20.879,20.879,19.67,32.787,32.787,29.556,40.766,40.766,36.767,50.76,50.76,46.347,61.181,61.181,57.134,67.881,67.881,64.227,78.724,78.724,75.381,0.151,0.151,0.171,13.024,13.024,12.221,21.674,21.674,19.355,27.368,27.368,24.317,34.61,34.61,31.077,43.159,43.159,39.721,49.25,49.25,46.071,59.283,59.283,56.476,0.08,0.08,0.09,8.382,8.382,7.857,14.77,14.77,13.115,18.976,18.976,16.69,24.333,24.333,21.572,31.588,31.588,28.736,37.188,37.188,34.485,46.468,46.468,44.16,0.04,0.04,0.05,5.619,5.619,5.266,10.471,10.471,9.265,13.75,13.75,12.009,17.942,17.942,15.764,24.33,24.33,21.954,29.528,29.528,27.224,38.168,38.168,36.25,0.03,0.03,0.03,3.916,3.916,3.672,7.71,7.71,6.804,10.387,10.387,9.02,13.844,13.844,12.081,19.616,19.616,17.598,24.479,24.479,22.481,32.597,32.597,30.966,0.02,0.02,0.02,2.823,2.823,2.648,5.869,5.869,5.163,8.123,8.123,7.021,11.083,11.083,9.619,16.387,16.387,14.638,20.971,20.971,19.205,28.662,28.662,27.24,0.01,0.01,0.01,1.595,1.595,1.495,3.675,3.675,3.216,5.378,5.378,4.61,7.701,7.701,6.622,12.32,12.32,10.934,16.458,16.458,15.012,23.494,23.494,22.354
2015-01-01 00:00:00,4.785,4.785,4.714,76.442,76.442,73.778,102.657,102.657,96.727,119.645,119.645,113.364,138.556,138.556,132.276,155.46,155.46,150.249,164.417,164.417,159.888,177.405,177.405,173.034,1.775,1.775,1.8050000000000002,52.197,52.197,49.974,73.331,73.331,68.117,87.421,87.421,81.692,103.719,103.719,97.871,118.672,118.672,113.724,126.898,126.898,122.567,139.258,139.258,135.113,0.722,0.722,0.752,33.605,33.605,31.887,49.792,49.792,45.52,60.739,60.739,55.786,73.961,73.961,68.736,86.661,86.661,82.097,94.1,94.1,90.055,105.736,105.736,101.929,0.321,0.321,0.341,20.879,20.879,19.67,32.787,32.787,29.556,40.766,40.766,36.767,50.76,50.76,46.347,61.181,61.181,57.134,67.881,67.881,64.227,78.724,78.724,75.381,0.151,0.151,0.171,13.024,13.024,12.221,21.674,21.674,19.355,27.368,27.368,24.317,34.61,34.61,31.077,43.159,43.159,39.721,49.25,49.25,46.071,59.283,59.283,56.476,0.08,0.08,0.09,8.382,8.382,7.857,14.77,14.77,13.115,18.976,18.976,16.69,24.333,24.333,21.572,31.588,31.588,28.736,37.188,37.188,34.485,46.468,46.468,44.16,0.04,0.04,0.05,5.619,5.619,5.266,10.471,10.471,9.265,13.75,13.75,12.009,17.942,17.942,15.764,24.33,24.33,21.954,29.528,29.528,27.224,38.168,38.168,36.25,0.03,0.03,0.03,3.916,3.916,3.672,7.71,7.71,6.804,10.387,10.387,9.02,13.844,13.844,12.081,19.616,19.616,17.598,24.479,24.479,22.481,32.597,32.597,30.966,0.02,0.02,0.02,2.823,2.823,2.648,5.869,5.869,5.163,8.123,8.123,7.021,11.083,11.083,9.619,16.387,16.387,14.638,20.971,20.971,19.205,28.662,28.662,27.24,0.01,0.01,0.01,1.595,1.595,1.495,3.675,3.675,3.216,5.378,5.378,4.61,7.701,7.701,6.622,12.32,12.32,10.934,16.458,16.458,15.012,23.494,23.494,22.354
2015-01-02 00:00:00,6.5600000000000005,6.5600000000000005,6.5600000000000005,80.138,80.138,80.138,103.286,103.286,103.286,118.433,118.433,118.433,136.587,136.587,136.587,152.016,152.016,152.016,162.215,162.215,162.215,175.738,175.738,175.738,2.698,2.698,2.698,55.071,55.071,55.071,73.511,73.511,73.511,85.858,85.858,85.858,101.472,101.472,101.472,115.083,115.083,115.083,124.495,124.495,124.495,137.443,137.443,137.443,1.184,1.184,1.184,35.584,35.584,35.584,49.496,49.496,49.496,58.85,58.85,58.85,71.462,71.462,71.462,83.002,83.002,83.002,91.508,91.508,91.508,103.789,103.789,103.789,0.562,0.562,0.562,22.043,22.043,22.043,32.105,32.105,32.105,38.712,38.712,38.712,48.164,48.164,48.164,57.65,57.65,57.65,65.209,65.209,65.209,76.738,76.738,76.738,0.281,0.281,0.281,13.626,13.626,13.626,20.817,20.817,20.817,25.404,25.404,25.404,32.169,32.169,32.169,39.997,39.997,39.997,46.696,46.696,46.696,57.411,57.411,57.411,0.151,0.151,0.151,8.681000000000001,8.681000000000001,8.681000000000001,13.91,13.91,13.91,17.255,17.255,17.255,22.205,22.205,22.205,28.889,28.889,28.889,34.885,34.885,34.885,44.803,44.803,44.803,0.09,0.09,0.09,5.766,5.766,5.766,9.69,9.69,9.69,12.291,12.291,12.291,16.141,16.141,16.141,22.043,22.043,22.043,27.492,27.492,27.492,36.714,36.714,36.714,0.05,0.05,0.05,3.9859999999999998,3.9859999999999998,3.9859999999999998,7.027,7.027,7.027,9.153,9.153,9.153,12.318,12.318,12.318,17.654,17.654,17.654,22.674,22.674,22.674,31.321,31.321,31.321,0.03,0.03,0.03,2.854,2.854,2.854,5.275,5.275,5.275,7.074,7.074,7.074,9.775,9.775,9.775,14.676,14.676,14.676,19.353,19.353,19.353,27.528,27.528,27.528,0.01,0.01,0.01,1.597,1.597,1.597,3.227,3.227,3.227,4.593,4.593,4.593,6.704,6.704,6.704,10.957,10.957,10.957,15.115,15.115,15.115,22.566,22.566,22.566
